grupo_sent_subcateg,A_NFO,A_NFR,A_NME,A_NEU,A_PFO,A_PFR,A_PME,D_NFO,D_NFR,D_NME,D_NEU,D_PFO,D_PFR,D_PME
AJeanhenrique,0.10576923076923077,0.07692307692307693,0.17307692307692307,0.25961538461538464,0.09615384615384616,0.11538461538461539,0.17307692307692307,0.175,0.058333333333333334,0.225,0.16666666666666666,0.15833333333333333,0.06666666666666667,0.15
AJordo1,0.0,0.0,0.0,0.0,0.875,0.0,0.125,0.10526315789473684,0.0,0.05263157894736842,0.0,0.6842105263157895,0.10526315789473684,0.05263157894736842
ALESSAN30733824,0.0,0.0,0.0,0.25,0.5,0.125,0.125,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0
ALLADIAS2003,0.08333333333333333,0.0,0.041666666666666664,0.375,0.25,0.16666666666666666,0.08333333333333333,0.0547945205479452,0.0273972602739726,0.0684931506849315,0.4794520547945205,0.136986301369863,0.0821917808219178,0.1506849315068493
ALVESSERRO,0.0,0.08333333333333333,0.0,0.6666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.0
AMSB67248690,0.04285714285714286,0.02857142857142857,0.08571428571428572,0.15714285714285714,0.5071428571428571,0.05714285714285714,0.12142857142857143,0.25,0.125,0.25,0.25,0.0,0.125,0.0
AMouraFe70,0.21052631578947367,0.07894736842105263,0.21052631578947367,0.15789473684210525,0.07894736842105263,0.13157894736842105,0.13157894736842105,0.2222222222222222,0.08333333333333333,0.16666666666666666,0.2222222222222222,0.08333333333333333,0.1111111111111111,0.1111111111111111
APirracenta,0.09523809523809523,0.06349206349206349,0.12698412698412698,0.19047619047619047,0.23809523809523808,0.047619047619047616,0.23809523809523808,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444,0.3333333333333333,0.0,0.0
APropriaDire,0.09803921568627451,0.0784313725490196,0.1568627450980392,0.058823529411764705,0.1568627450980392,0.21568627450980393,0.23529411764705882,0.22388059701492538,0.13432835820895522,0.13432835820895522,0.14925373134328357,0.13432835820895522,0.11940298507462686,0.1044776119402985
ARRUDA_ALE,0.2,0.05714285714285714,0.2571428571428571,0.11428571428571428,0.2,0.08571428571428572,0.08571428571428572,0.4,0.2,0.0,0.0,0.0,0.2,0.2
AUGUSTO73580893,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.20833333333333334,0.125,0.16666666666666666,0.20833333333333334,0.2,0.13333333333333333,0.06666666666666667,0.3333333333333333,0.0,0.06666666666666667,0.2
AUREALAURINDO,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.2,0.0,0.2,0.0,0.4,0.2,0.0
AVANTE_BRAS,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.3142857142857143,0.22857142857142856,0.08571428571428572,0.2,0.14705882352941177,0.11764705882352941,0.17647058823529413,0.29411764705882354,0.08823529411764706,0.029411764705882353,0.14705882352941177
AbbasalveBrasil,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.12,0.12,0.24,0.12,0.16,0.08,0.16
Abocona,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.18181818181818182,0.0,0.22727272727272727,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.36363636363636365
AbsolvidoPerdao,0.1,0.15,0.2,0.25,0.0,0.05,0.25,0.06451612903225806,0.03225806451612903,0.25806451612903225,0.3870967741935484,0.0967741935483871,0.03225806451612903,0.12903225806451613
AcardiJoao,0.3157894736842105,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.3,0.06666666666666667,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.03333333333333333,0.13333333333333333
Adalba16,0.0,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.17647058823529413,0.21818181818181817,0.11818181818181818,0.2636363636363636,0.2,0.01818181818181818,0.02727272727272727,0.15454545454545454
AdalbertoDantas,0.2,0.0,0.1,0.4,0.0,0.1,0.2,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.21428571428571427
AdaltoTessari,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
AdeliaCorrea10,0.5909090909090909,0.0,0.13636363636363635,0.13636363636363635,0.045454545454545456,0.0,0.09090909090909091,0.2777777777777778,0.0,0.1111111111111111,0.3333333333333333,0.05555555555555555,0.05555555555555555,0.16666666666666666
AdemirTavares14,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.16,0.08,0.2,0.12,0.08,0.08,0.28
AdenisCristine,0.17647058823529413,0.08823529411764706,0.17647058823529413,0.2647058823529412,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.0,0.0,0.15384615384615385
Adfspsi,0.2,0.0,0.4,0.3,0.1,0.0,0.0,0.25,0.0,0.125,0.5,0.0,0.0,0.125
Adilson_Mart,0.09090909090909091,0.22727272727272727,0.13636363636363635,0.22727272727272727,0.09090909090909091,0.045454545454545456,0.18181818181818182,0.34782608695652173,0.08695652173913043,0.08695652173913043,0.21739130434782608,0.0,0.08695652173913043,0.17391304347826086
AdriLopes17,0.1,0.03333333333333333,0.2,0.26666666666666666,0.13333333333333333,0.1,0.16666666666666666,0.15789473684210525,0.0,0.21052631578947367,0.42105263157894735,0.05263157894736842,0.05263157894736842,0.10526315789473684
Adriana05808716,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.32142857142857145,0.03571428571428571,0.07142857142857142,0.21428571428571427,0.06521739130434782,0.06521739130434782,0.10869565217391304,0.2826086956521739,0.1956521739130435,0.06521739130434782,0.21739130434782608
Adriana24641755,0.11764705882352941,0.0,0.058823529411764705,0.23529411764705882,0.4117647058823529,0.0,0.17647058823529413,0.0,0.0,0.17647058823529413,0.23529411764705882,0.4117647058823529,0.058823529411764705,0.11764705882352941
Adriana60430953,0.2222222222222222,0.0,0.1111111111111111,0.4444444444444444,0.0,0.2222222222222222,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.0
AdrianaAmati,0.16296296296296298,0.08888888888888889,0.07407407407407407,0.17037037037037037,0.28888888888888886,0.0962962962962963,0.11851851851851852,0.17857142857142858,0.05952380952380952,0.11904761904761904,0.08333333333333333,0.2261904761904762,0.16666666666666666,0.16666666666666666
AdrianaVNews,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.22727272727272727,0.18181818181818182,0.045454545454545456,0.22727272727272727,0.08333333333333333,0.08333333333333333,0.25,0.3333333333333333,0.041666666666666664,0.125,0.08333333333333333
Adrianafgom,0.08333333333333333,0.16666666666666666,0.0,0.5833333333333334,0.08333333333333333,0.0,0.08333333333333333,0.1,0.0,0.16666666666666666,0.26666666666666666,0.1,0.06666666666666667,0.3
Adrianakimber15,0.2909090909090909,0.07272727272727272,0.10909090909090909,0.23636363636363636,0.10909090909090909,0.05454545454545454,0.12727272727272726,0.22580645161290322,0.12903225806451613,0.1827956989247312,0.13978494623655913,0.08602150537634409,0.06451612903225806,0.17204301075268819
AdrianoLessa,0.13636363636363635,0.07575757575757576,0.14393939393939395,0.22727272727272727,0.12878787878787878,0.09848484848484848,0.1893939393939394,0.16666666666666666,0.09523809523809523,0.15476190476190477,0.14285714285714285,0.17857142857142858,0.11904761904761904,0.14285714285714285
Adriano_F_Alves,0.0,0.04,0.16,0.44,0.12,0.08,0.16,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.5384615384615384,0.038461538461538464,0.07692307692307693,0.11538461538461539
Adrikabart,0.10101010101010101,0.10101010101010101,0.15151515151515152,0.2222222222222222,0.16161616161616163,0.08080808080808081,0.18181818181818182,0.09523809523809523,0.047619047619047616,0.0,0.38095238095238093,0.2857142857142857,0.0,0.19047619047619047
Advogada18,0.10714285714285714,0.05357142857142857,0.26785714285714285,0.125,0.125,0.08928571428571429,0.23214285714285715,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.16666666666666666,0.06666666666666667,0.06666666666666667,0.16666666666666666
AffonsecaFelipe,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666
Afraniomachado,0.1,0.13333333333333333,0.1,0.2,0.16666666666666666,0.06666666666666667,0.23333333333333334,0.2,0.06666666666666667,0.2,0.2,0.0,0.2,0.13333333333333333
AgassizFilho,0.14285714285714285,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,0.14285714285714285,0.2,0.0,0.2,0.6,0.0,0.0,0.0
AguiarGuida,0.0,0.038461538461538464,0.0,0.6538461538461539,0.19230769230769232,0.038461538461538464,0.07692307692307693,0.0072992700729927005,0.029197080291970802,0.021897810218978103,0.3357664233576642,0.36496350364963503,0.058394160583941604,0.18248175182481752
Aguinal01628528,0.2,0.1,0.13333333333333333,0.3333333333333333,0.016666666666666666,0.05,0.16666666666666666,0.1,0.13333333333333333,0.1,0.1,0.2,0.2,0.16666666666666666
Air_tonton,0.125,0.125,0.125,0.1875,0.125,0.125,0.1875,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285
Airlibanori,0.14285714285714285,0.0,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.0,0.0,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.0,0.36363636363636365
Airna60460259,0.14285714285714285,0.0,0.09523809523809523,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.19047619047619047,0.2,0.12,0.12,0.28,0.04,0.04,0.2
Airton07535252,0.2894736842105263,0.05263157894736842,0.21052631578947367,0.18421052631578946,0.02631578947368421,0.02631578947368421,0.21052631578947367,0.27358490566037735,0.04716981132075472,0.2641509433962264,0.14150943396226415,0.08490566037735849,0.07547169811320754,0.11320754716981132
AlanMaiaSanche1,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.10638297872340426,0.1702127659574468,0.1595744680851064,0.1702127659574468,0.09574468085106383,0.0851063829787234,0.2127659574468085
AlanSonny,0.4,0.0,0.0,0.3,0.2,0.1,0.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
Albatrozzzz,0.1111111111111111,0.06666666666666667,0.2111111111111111,0.2222222222222222,0.1,0.06666666666666667,0.2222222222222222,0.07352941176470588,0.04411764705882353,0.08823529411764706,0.23529411764705882,0.27941176470588236,0.04411764705882353,0.23529411764705882
Albertobritopb,0.125,0.125,0.25,0.3125,0.0625,0.0625,0.0625,0.2857142857142857,0.0,0.1836734693877551,0.20408163265306123,0.02040816326530612,0.10204081632653061,0.20408163265306123
AlcebiadesJusto,0.0,0.0,0.0,0.2,0.5,0.1,0.2,0.07142857142857142,0.0,0.07142857142857142,0.21428571428571427,0.21428571428571427,0.0,0.42857142857142855
AlcidesBdeAmor1,0.08,0.04,0.16,0.28,0.08,0.2,0.16,0.0,0.0,0.0,0.6153846153846154,0.15384615384615385,0.15384615384615385,0.07692307692307693
AlcidesJnior6,0.29411764705882354,0.0,0.17647058823529413,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.0,0.1,0.0,0.2,0.3,0.1,0.3
AlcioneLonde,0.1388888888888889,0.027777777777777776,0.1111111111111111,0.2777777777777778,0.2222222222222222,0.027777777777777776,0.19444444444444445,0.0,0.0,0.17647058823529413,0.35294117647058826,0.23529411764705882,0.058823529411764705,0.17647058823529413
AldaCas61313212,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.14285714285714285
AldairMorai,0.0,0.10344827586206896,0.13793103448275862,0.3103448275862069,0.20689655172413793,0.13793103448275862,0.10344827586206896,0.06493506493506493,0.06493506493506493,0.14285714285714285,0.3246753246753247,0.11688311688311688,0.11688311688311688,0.16883116883116883
Ale13Nicastro,0.30158730158730157,0.07936507936507936,0.15873015873015872,0.14285714285714285,0.12698412698412698,0.09523809523809523,0.09523809523809523,0.19811320754716982,0.03773584905660377,0.12264150943396226,0.16037735849056603,0.14150943396226415,0.11320754716981132,0.22641509433962265
Ale1975rj,0.14285714285714285,0.2857142857142857,0.0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.4444444444444444,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0
Aleanogueira,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.2
Alesq7,0.0,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.0,0.38461538461538464,0.15,0.125,0.175,0.3,0.1,0.0375,0.1125
Alessan21577603,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.4090909090909091,0.045454545454545456,0.18181818181818182,0.16,0.0,0.12,0.28,0.32,0.0,0.12
Alessan22445598,0.14948453608247422,0.04639175257731959,0.12886597938144329,0.13402061855670103,0.27835051546391754,0.06701030927835051,0.1958762886597938,0.16,0.04,0.168,0.112,0.264,0.064,0.192
AletheiaSincera,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0,0.14814814814814814,0.037037037037037035,0.14814814814814814,0.2222222222222222,0.14814814814814814,0.07407407407407407,0.2222222222222222
AlexDeMelo62,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.375,0.0,0.25,0.25,0.0,0.125
AlexFalcaoPhoto,0.0784313725490196,0.0784313725490196,0.09803921568627451,0.43137254901960786,0.09803921568627451,0.058823529411764705,0.1568627450980392,0.15789473684210525,0.10526315789473684,0.13157894736842105,0.23684210526315788,0.10526315789473684,0.05263157894736842,0.21052631578947367
Alex_SaoPauloFC,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1,0.0,0.2,0.4,0.0,0.2,0.1
Alexand39567206,0.047619047619047616,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.23809523809523808,0.0,0.058823529411764705,0.23529411764705882,0.47058823529411764,0.11764705882352941,0.058823529411764705,0.058823529411764705
Alexand98737651,0.058823529411764705,0.0,0.11764705882352941,0.4117647058823529,0.058823529411764705,0.0,0.35294117647058826,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
Alexand99125051,0.125,0.125,0.25,0.5,0.0,0.0,0.0,0.3,0.0,0.2,0.3,0.1,0.0,0.1
AlexandreLOS,0.25,0.07142857142857142,0.32142857142857145,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.17857142857142858,0.125,0.0625,0.25,0.125,0.125,0.15625,0.15625
AlexandreObvio,0.15,0.1,0.1,0.1,0.1,0.05,0.4,0.10909090909090909,0.05454545454545454,0.12727272727272726,0.23636363636363636,0.18181818181818182,0.16363636363636364,0.12727272727272726
AlexandreStemp1,0.0,0.0,0.375,0.625,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.3,0.1,0.1
Alexanndre1981,0.1896551724137931,0.10344827586206896,0.10344827586206896,0.2413793103448276,0.1724137931034483,0.10344827586206896,0.08620689655172414,0.16,0.04,0.12,0.08,0.36,0.0,0.24
AlexeyDodsworth,0.0,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.125,0.0625,0.0625,0.25,0.1875,0.0625,0.25
AliceRenise,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.0,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0
Aliecormaid,0.125,0.0625,0.1875,0.25,0.125,0.0,0.25,0.1,0.2,0.2,0.3,0.0,0.1,0.1
AlienJB2022,0.1590909090909091,0.045454545454545456,0.18181818181818182,0.13636363636363635,0.22727272727272727,0.09090909090909091,0.1590909090909091,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.3157894736842105
Aline91471485,0.07964601769911504,0.07079646017699115,0.17699115044247787,0.21238938053097345,0.1504424778761062,0.12389380530973451,0.18584070796460178,0.11666666666666667,0.075,0.13333333333333333,0.23333333333333334,0.25833333333333336,0.05,0.13333333333333333
AlineFo22780878,0.3,0.15,0.1,0.15,0.1,0.0,0.2,0.23076923076923078,0.09230769230769231,0.12307692307692308,0.27692307692307694,0.15384615384615385,0.07692307692307693,0.046153846153846156
AlineJuliete13,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.18181818181818182,0.045454545454545456,0.13636363636363635,0.18181818181818182,0.09090909090909091,0.22727272727272727,0.13636363636363635
AlineMarttins,0.17647058823529413,0.058823529411764705,0.29411764705882354,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.0,0.06666666666666667,0.26666666666666666,0.2,0.13333333333333333,0.06666666666666667,0.26666666666666666
AlinePsyMother,0.0,0.0,0.125,0.375,0.1875,0.0,0.3125,0.07692307692307693,0.046153846153846156,0.12307692307692308,0.3384615384615385,0.16923076923076924,0.09230769230769231,0.15384615384615385
Alinesant_anna,0.25,0.0,0.5,0.0,0.125,0.0,0.125,0.2727272727272727,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.2727272727272727
Alisolles,0.42857142857142855,0.0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0
AlixandreLuiz,0.0,0.0,0.15384615384615385,0.46153846153846156,0.07692307692307693,0.0,0.3076923076923077,0.0,0.047619047619047616,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.047619047619047616,0.19047619047619047
AllStarRoxo,0.20833333333333334,0.041666666666666664,0.20833333333333334,0.16666666666666666,0.08333333333333333,0.125,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666
AlmaBrasileiro,0.10256410256410256,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.10256410256410256,0.1794871794871795,0.05,0.025,0.125,0.575,0.05,0.075,0.1
