grupo_sent_subcateg,A_NFO,A_NFR,A_NME,A_NEU,A_PFO,A_PFR,A_PME,D_NFO,D_NFR,D_NME,D_NEU,D_PFO,D_PFR,D_PME
bi_noculos,0.6,0.0,0.0,0.2,0.2,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.16666666666666666
biancabars,0.25,0.08333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.06666666666666667,0.3333333333333333,0.2,0.0,0.06666666666666667
biasweetbia,0.125,0.0,0.0625,0.1875,0.4375,0.0,0.1875,0.24,0.02,0.16,0.2,0.32,0.02,0.04
bibxcoito,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.2857142857142857,0.0,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0
bichofeliz3,0.23076923076923078,0.0,0.07692307692307693,0.5384615384615384,0.15384615384615385,0.0,0.0,0.0,0.0,0.25,0.375,0.25,0.0,0.125
bijjuci,0.2,0.0,0.0,0.6,0.2,0.0,0.0,0.23529411764705882,0.0,0.058823529411764705,0.6470588235294118,0.0,0.0,0.058823529411764705
billyjoeybr,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
bina_doslivros,0.225,0.0,0.2,0.375,0.15,0.0,0.05,0.5454545454545454,0.0,0.0,0.2727272727272727,0.18181818181818182,0.0,0.0
bizzledear,0.2,0.0,0.0,0.6,0.2,0.0,0.0,0.25,0.25,0.125,0.125,0.25,0.0,0.0
blackcatdbflush,0.35135135135135137,0.0,0.05405405405405406,0.3783783783783784,0.16216216216216217,0.0,0.05405405405405406,0.2,0.0,0.0,0.6,0.0,0.0,0.2
blogdosilvinho,0.2857142857142857,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285
