grupo_sent_subcateg,A_NFO,A_NFR,A_NME,A_NEU,A_PFO,A_PFR,A_PME,D_NFO,D_NFR,D_NME,D_NEU,D_PFO,D_PFR,D_PME
CaoAmoSou,0.0,0.25,0.125,0.375,0.0,0.25,0.0,0.0,0.2,0.0,0.4,0.2,0.1,0.1
CaparicaRoberto,0.0,0.3157894736842105,0.02631578947368421,0.3157894736842105,0.02631578947368421,0.2631578947368421,0.05263157894736842,0.0,0.15,0.0,0.55,0.0,0.25,0.05
CapituConserv,0.1111111111111111,0.1111111111111111,0.0,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,0.0,0.2,0.05,0.6,0.05,0.1,0.0
Carabinolius,0.0,0.26666666666666666,0.0,0.6666666666666666,0.0,0.06666666666666667,0.0,0.0,0.0625,0.0,0.25,0.125,0.375,0.1875
Cariocajales,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.6060606060606061,0.0,0.18181818181818182,0.06060606060606061,0.038461538461538464,0.15384615384615385,0.15384615384615385,0.34615384615384615,0.0,0.23076923076923078,0.07692307692307693
Carla85497607,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.375,0.0,0.25,0.0,0.25,0.125
CarlaAs90148863,0.0625,0.125,0.0625,0.375,0.0625,0.1875,0.125,0.02127659574468085,0.06382978723404255,0.0425531914893617,0.425531914893617,0.19148936170212766,0.14893617021276595,0.10638297872340426
CarlaCostaRP,0.0,0.1724137931034483,0.13793103448275862,0.3793103448275862,0.0,0.3103448275862069,0.0,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.0,0.3333333333333333,0.2
CarlaMaria_Aju,0.041666666666666664,0.375,0.041666666666666664,0.4166666666666667,0.0,0.125,0.0,0.023809523809523808,0.23809523809523808,0.03571428571428571,0.30952380952380953,0.03571428571428571,0.25,0.10714285714285714
CarlaNinc,0.0,0.0625,0.125,0.3125,0.0625,0.375,0.0625,0.025974025974025976,0.22077922077922077,0.09090909090909091,0.2987012987012987,0.025974025974025976,0.23376623376623376,0.1038961038961039
CarlindoAntnio1,0.0,0.2558139534883721,0.06976744186046512,0.3488372093023256,0.023255813953488372,0.23255813953488372,0.06976744186046512,0.0,0.28888888888888886,0.06666666666666667,0.37777777777777777,0.044444444444444446,0.17777777777777778,0.044444444444444446
CarlitoIsentao,0.017543859649122806,0.07017543859649122,0.03508771929824561,0.3333333333333333,0.0,0.38596491228070173,0.15789473684210525,0.019230769230769232,0.1346153846153846,0.019230769230769232,0.4807692307692308,0.057692307692307696,0.19230769230769232,0.09615384615384616
CarlosF55017888,0.0,0.3,0.0,0.4,0.1,0.0,0.2,0.0,0.20833333333333334,0.125,0.4166666666666667,0.041666666666666664,0.16666666666666666,0.041666666666666664
CarlosHBDO,0.02631578947368421,0.23684210526315788,0.05263157894736842,0.34210526315789475,0.0,0.2631578947368421,0.07894736842105263,0.057692307692307696,0.4423076923076923,0.019230769230769232,0.2692307692307692,0.038461538461538464,0.11538461538461539,0.057692307692307696
CarlosJ85120836,0.07894736842105263,0.02631578947368421,0.0,0.34210526315789475,0.07894736842105263,0.21052631578947367,0.2631578947368421,0.0392156862745098,0.13725490196078433,0.058823529411764705,0.3627450980392157,0.09803921568627451,0.22549019607843138,0.0784313725490196
CarlosVylela,0.0,0.20689655172413793,0.034482758620689655,0.43103448275862066,0.08620689655172414,0.20689655172413793,0.034482758620689655,0.0,0.10526315789473684,0.0,0.47368421052631576,0.0,0.2631578947368421,0.15789473684210525
Carloscaminhon1,0.017543859649122806,0.08771929824561403,0.0,0.47368421052631576,0.0,0.38596491228070173,0.03508771929824561,0.02,0.22,0.04,0.4,0.1,0.14,0.08
CarmenA40295058,0.03296703296703297,0.13186813186813187,0.03296703296703297,0.4065934065934066,0.06593406593406594,0.27472527472527475,0.054945054945054944,0.0641025641025641,0.46153846153846156,0.05128205128205128,0.1794871794871795,0.02564102564102564,0.14102564102564102,0.07692307692307693
Carneiro_Ju,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
CarolCintra,0.03333333333333333,0.23333333333333334,0.0,0.16666666666666666,0.03333333333333333,0.3,0.23333333333333334,0.037037037037037035,0.18518518518518517,0.0,0.37037037037037035,0.0,0.25925925925925924,0.14814814814814814
CarolKH1980,0.014492753623188406,0.14492753623188406,0.028985507246376812,0.463768115942029,0.057971014492753624,0.18840579710144928,0.10144927536231885,0.0125,0.11875,0.075,0.5375,0.05,0.14375,0.0625
CarolPistelli,0.0,0.16666666666666666,0.08333333333333333,0.5833333333333334,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.18181818181818182,0.0,0.45454545454545453,0.0,0.2727272727272727,0.09090909090909091
CarolineNunesP2,0.0,0.125,0.0,0.375,0.0,0.125,0.375,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285
Caroline_lines,0.0,0.2916666666666667,0.0,0.3333333333333333,0.041666666666666664,0.20833333333333334,0.125,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385
Carolinereal_,0.0,0.1,0.1,0.4,0.0,0.4,0.0,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285
CaruTapajoz,0.0,0.06666666666666667,0.06666666666666667,0.4666666666666667,0.0,0.26666666666666666,0.13333333333333333,0.0,0.14705882352941177,0.058823529411764705,0.38235294117647056,0.058823529411764705,0.35294117647058826,0.0
Carvalh85034845,0.021739130434782608,0.10869565217391304,0.043478260869565216,0.391304347826087,0.10869565217391304,0.2391304347826087,0.08695652173913043,0.0,0.1111111111111111,0.0,0.5555555555555556,0.0,0.3333333333333333,0.0
CarvalhoEglison,0.0,0.0,0.0,0.14285714285714285,0.0,0.5714285714285714,0.2857142857142857,0.0,0.06756756756756757,0.02702702702702703,0.06756756756756757,0.013513513513513514,0.7837837837837838,0.04054054054054054
CashHenriques,0.017699115044247787,0.1592920353982301,0.008849557522123894,0.4247787610619469,0.02654867256637168,0.2920353982300885,0.07079646017699115,0.008,0.112,0.024,0.456,0.056,0.24,0.104
CassianoLucas18,0.0,0.26666666666666666,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.2,0.13333333333333333,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.3333333333333333,0.2222222222222222
Cassio_sdc,0.0,0.2857142857142857,0.0,0.42857142857142855,0.0,0.2857142857142857,0.0,0.0,0.375,0.25,0.125,0.125,0.125,0.0
Castanho50,0.038461538461538464,0.15384615384615385,0.07692307692307693,0.34615384615384615,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
CastellianoPina,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.46153846153846156,0.0,0.3076923076923077,0.0,0.15384615384615385,0.07692307692307693
CastroKill,0.0,0.10526315789473684,0.05263157894736842,0.42105263157894735,0.0,0.2631578947368421,0.15789473684210525,0.0,0.3,0.0,0.4,0.0,0.3,0.0
CatPepper2,0.0,0.0,0.0,0.5294117647058824,0.0,0.0,0.47058823529411764,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.0,0.14285714285714285,0.0
Catarin47107787,0.04918032786885246,0.16393442622950818,0.03278688524590164,0.3442622950819672,0.14754098360655737,0.21311475409836064,0.04918032786885246,0.07317073170731707,0.17073170731707318,0.04878048780487805,0.36585365853658536,0.07317073170731707,0.1951219512195122,0.07317073170731707
CatarinaLucindo,0.02702702702702703,0.21621621621621623,0.13513513513513514,0.21621621621621623,0.05405405405405406,0.2972972972972973,0.05405405405405406,0.022727272727272728,0.22727272727272727,0.09090909090909091,0.2727272727272727,0.045454545454545456,0.2727272727272727,0.06818181818181818
Cattlepunisher,0.0,0.23333333333333334,0.2,0.3,0.0,0.16666666666666666,0.1,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.2916666666666667,0.0,0.3333333333333333,0.125
CauaIta,0.0,0.18181818181818182,0.09090909090909091,0.45454545454545453,0.0,0.2727272727272727,0.0,0.0,0.07142857142857142,0.07142857142857142,0.5,0.0,0.21428571428571427,0.14285714285714285
CaxiNeidy,0.0,0.25,0.0,0.625,0.0,0.125,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
CdBiscuit,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.25,0.0,0.125,0.0,0.625,0.0
CelesSonia,0.05714285714285714,0.17142857142857143,0.05714285714285714,0.5142857142857142,0.0,0.14285714285714285,0.05714285714285714,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111
CeliVolpato,0.0,0.2222222222222222,0.0,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.2857142857142857
CeliaA_L,0.0,0.3,0.0,0.6,0.0,0.1,0.0,0.0,0.375,0.125,0.125,0.125,0.25,0.0
CeliaLacava,0.08333333333333333,0.25,0.16666666666666666,0.23333333333333334,0.05,0.11666666666666667,0.1,0.03125,0.25,0.125,0.40625,0.0,0.125,0.0625
CeliaSantos22,0.04938271604938271,0.16049382716049382,0.07407407407407407,0.41975308641975306,0.024691358024691357,0.2222222222222222,0.04938271604938271,0.0,0.2,0.1,0.45,0.025,0.175,0.05
CelsoLeal8,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.4444444444444444,0.2222222222222222,0.0,0.0,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.45454545454545453,0.0
CerebeloMutante,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.46153846153846156,0.15384615384615385,0.23076923076923078,0.15384615384615385
Cezarfidel,0.0,0.2916666666666667,0.125,0.16666666666666666,0.0,0.3333333333333333,0.08333333333333333,0.125,0.25,0.0,0.0,0.125,0.375,0.125
ChagaLuccas,0.0,0.2978723404255319,0.0,0.3191489361702128,0.0,0.3617021276595745,0.02127659574468085,0.0,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.0,0.1111111111111111,0.1111111111111111
ChagasKlaus,0.0,0.16666666666666666,0.0,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.0,0.1111111111111111,0.1111111111111111
ChavesNiebuhr,0.0,0.13157894736842105,0.13157894736842105,0.4473684210526316,0.039473684210526314,0.2236842105263158,0.02631578947368421,0.037037037037037035,0.14814814814814814,0.037037037037037035,0.4074074074074074,0.07407407407407407,0.18518518518518517,0.1111111111111111
Chewbela,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.5,0.0,0.14285714285714285,0.14285714285714285
Chicocorinthia,0.0,0.2,0.2,0.2,0.0,0.4,0.0,0.0,0.6,0.0,0.2,0.0,0.2,0.0
Chicomau63,0.0,0.375,0.0,0.25,0.0,0.125,0.25,0.018604651162790697,0.17209302325581396,0.07441860465116279,0.2930232558139535,0.11627906976744186,0.22325581395348837,0.10232558139534884
ChiggioRita,0.08333333333333333,0.5,0.08333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.07317073170731707,0.34146341463414637,0.0975609756097561,0.24390243902439024,0.024390243902439025,0.1951219512195122,0.024390243902439025
ChiodiElizeu,0.019230769230769232,0.21153846153846154,0.019230769230769232,0.40384615384615385,0.038461538461538464,0.2692307692307692,0.038461538461538464,0.045871559633027525,0.1651376146788991,0.06422018348623854,0.3577981651376147,0.03669724770642202,0.3119266055045872,0.01834862385321101
ChrisLamenha,0.0,0.0,0.0,0.7692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.1111111111111111,0.0,0.0,0.5555555555555556,0.0,0.2222222222222222,0.1111111111111111
Chriss___21,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.029411764705882353,0.08823529411764706,0.058823529411764705,0.4411764705882353,0.029411764705882353,0.29411764705882354,0.058823529411764705
ChujoEdna,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ChurchilSincero,0.0,0.11627906976744186,0.046511627906976744,0.4186046511627907,0.046511627906976744,0.18604651162790697,0.18604651162790697,0.13043478260869565,0.21739130434782608,0.08695652173913043,0.30434782608695654,0.08695652173913043,0.08695652173913043,0.08695652173913043
CiFF13680187,0.0,0.0,0.0,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.08333333333333333,0.3333333333333333,0.0,0.25,0.0,0.08333333333333333,0.25
CiceroNeto72,0.0,0.2222222222222222,0.0,0.5555555555555556,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.375,0.25,0.125,0.25,0.0
Cida82marinho,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.0,0.09090909090909091,0.18181818181818182,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0,0.0,0.0
Cida92069053,0.043478260869565216,0.13043478260869565,0.08695652173913043,0.6521739130434783,0.043478260869565216,0.0,0.043478260869565216,0.02631578947368421,0.13157894736842105,0.05263157894736842,0.3684210526315789,0.10526315789473684,0.15789473684210525,0.15789473684210525
Cidinhaday,0.0,0.19298245614035087,0.017543859649122806,0.631578947368421,0.017543859649122806,0.14035087719298245,0.0,0.0,0.10714285714285714,0.14285714285714285,0.5,0.03571428571428571,0.21428571428571427,0.0
Cinthia_Ribeiro,0.023255813953488372,0.23255813953488372,0.023255813953488372,0.37209302325581395,0.023255813953488372,0.23255813953488372,0.09302325581395349,0.03125,0.171875,0.109375,0.296875,0.046875,0.1875,0.15625
CinthyaMelo2,0.041666666666666664,0.125,0.0,0.3333333333333333,0.16666666666666666,0.2916666666666667,0.041666666666666664,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.42857142857142855,0.07142857142857142,0.17857142857142858,0.17857142857142858
CintiaL74125921,0.017391304347826087,0.12173913043478261,0.05217391304347826,0.4260869565217391,0.0782608695652174,0.20869565217391303,0.09565217391304348,0.027522935779816515,0.07339449541284404,0.027522935779816515,0.4954128440366973,0.05504587155963303,0.24770642201834864,0.07339449541284404
CiroGomes_2022,0.0,0.14285714285714285,0.047619047619047616,0.38095238095238093,0.0,0.38095238095238093,0.047619047619047616,0.02,0.3,0.14,0.32,0.0,0.12,0.1
CiuffoMarcio,0.0,0.14516129032258066,0.0,0.41935483870967744,0.0967741935483871,0.1935483870967742,0.14516129032258066,0.0,0.2054794520547945,0.0684931506849315,0.3835616438356164,0.0273972602739726,0.2465753424657534,0.0684931506849315
ClaraFenix1995,0.01098901098901099,0.06593406593406594,0.06593406593406594,0.4945054945054945,0.04395604395604396,0.15384615384615385,0.16483516483516483,0.018292682926829267,0.07317073170731707,0.024390243902439025,0.5365853658536586,0.07317073170731707,0.1951219512195122,0.07926829268292683
Clarissa_Ctba,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.5357142857142857,0.0,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.05555555555555555,0.3888888888888889,0.3888888888888889,0.0,0.0,0.05555555555555555
ClarkeCanto,0.0,0.29411764705882354,0.058823529411764705,0.11764705882352941,0.0,0.47058823529411764,0.058823529411764705,0.0,0.4,0.1,0.1,0.0,0.4,0.0
Claudia88194118,0.0,0.16,0.0,0.32,0.04,0.32,0.16,0.03571428571428571,0.23214285714285715,0.03571428571428571,0.39285714285714285,0.03571428571428571,0.14285714285714285,0.125
Claudiaolv6,0.0,0.29411764705882354,0.08823529411764706,0.4117647058823529,0.11764705882352941,0.08823529411764706,0.0,0.0,0.25,0.0,0.5,0.0,0.1875,0.0625
ClaudinhaWZ,0.0,0.0,0.16666666666666666,0.5,0.0,0.16666666666666666,0.16666666666666666,0.0,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.0
Claudio27302374,0.0,0.08333333333333333,0.0,0.6666666666666666,0.0,0.25,0.0,0.03225806451612903,0.1935483870967742,0.03225806451612903,0.3870967741935484,0.0,0.25806451612903225,0.0967741935483871
ClaudioMalafaia,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.14285714285714285,0.0,0.0,0.3,0.0,0.5,0.0,0.2,0.0
Claudio_PPotter,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.6428571428571429,0.10714285714285714,0.07142857142857142,0.0,0.0,0.045454545454545456,0.045454545454545456,0.6363636363636364,0.0,0.18181818181818182,0.09090909090909091
Claudiomansonn,0.006134969325153374,0.13496932515337423,0.03067484662576687,0.4171779141104294,0.04294478527607362,0.2331288343558282,0.13496932515337423,0.0,0.2537313432835821,0.014925373134328358,0.43283582089552236,0.04477611940298507,0.14925373134328357,0.1044776119402985
Claudioocoxo,0.0,0.0,0.09090909090909091,0.6363636363636364,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.1,0.8,0.0,0.1,0.0
CleideBido,0.0125,0.0875,0.075,0.5375,0.0125,0.1625,0.1125,0.017543859649122806,0.10526315789473684,0.08771929824561403,0.38596491228070173,0.017543859649122806,0.24561403508771928,0.14035087719298245
Cleitonlima07,0.0,0.0,0.16666666666666666,0.5,0.0,0.3333333333333333,0.0,0.03125,0.15625,0.03125,0.40625,0.03125,0.25,0.09375
CleusaFreitas6,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.22727272727272727,0.0,0.4090909090909091,0.13636363636363635,0.0,0.07142857142857142,0.0,0.42857142857142855,0.0,0.21428571428571427,0.2857142857142857
Clistenis_Silva,0.0,0.2857142857142857,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.125,0.25,0.0
Clovesdf1,0.0,0.06451612903225806,0.03225806451612903,0.5161290322580645,0.0,0.16129032258064516,0.22580645161290322,0.041666666666666664,0.08333333333333333,0.0,0.5416666666666666,0.041666666666666664,0.20833333333333334,0.08333333333333333
Clscruz12761,0.01694915254237288,0.1016949152542373,0.1016949152542373,0.3728813559322034,0.03389830508474576,0.3220338983050847,0.05084745762711865,0.0,0.0,0.09523809523809523,0.5238095238095238,0.0,0.2857142857142857,0.09523809523809523
CludiaM45459949,0.0,0.058823529411764705,0.14705882352941177,0.5882352941176471,0.0,0.17647058823529413,0.029411764705882353,0.0,0.037037037037037035,0.07407407407407407,0.48148148148148145,0.037037037037037035,0.2962962962962963,0.07407407407407407
CludioMoacirMo1,0.0,0.17647058823529413,0.058823529411764705,0.23529411764705882,0.0,0.4117647058823529,0.11764705882352941,0.0,0.35294117647058826,0.0,0.23529411764705882,0.0,0.35294117647058826,0.058823529411764705
CludiodoNascim6,0.0,0.14705882352941177,0.058823529411764705,0.47058823529411764,0.08823529411764706,0.17647058823529413,0.058823529411764705,0.0,0.3870967741935484,0.06451612903225806,0.25806451612903225,0.0,0.25806451612903225,0.03225806451612903
Comodor0br,0.03333333333333333,0.2,0.03333333333333333,0.23333333333333334,0.0,0.36666666666666664,0.13333333333333333,0.0,0.10638297872340426,0.0425531914893617,0.2765957446808511,0.0,0.5531914893617021,0.02127659574468085
ConceicaoPavao,0.0,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666
Conservadora4,0.0,0.4166666666666667,0.0,0.4166666666666667,0.0,0.16666666666666666,0.0,0.0,0.22727272727272727,0.13636363636363635,0.36363636363636365,0.045454545454545456,0.18181818181818182,0.045454545454545456
ContSusu,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.5555555555555556,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.08333333333333333,0.125,0.0,0.4583333333333333,0.0,0.25,0.08333333333333333
ContatoRocha,0.029411764705882353,0.17647058823529413,0.029411764705882353,0.3235294117647059,0.058823529411764705,0.2647058823529412,0.11764705882352941,0.0,0.3333333333333333,0.0,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111
ContinenteObs,0.0,0.0,0.1,0.5,0.0,0.3,0.1,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0
Coorddy,0.030303030303030304,0.15151515151515152,0.06060606060606061,0.3333333333333333,0.06060606060606061,0.30303030303030304,0.06060606060606061,0.05454545454545454,0.07272727272727272,0.01818181818181818,0.3090909090909091,0.09090909090909091,0.2545454545454545,0.2
CoringaCh,0.03125,0.140625,0.046875,0.390625,0.015625,0.296875,0.078125,0.057692307692307696,0.19230769230769232,0.057692307692307696,0.3269230769230769,0.038461538461538464,0.2692307692307692,0.057692307692307696
CorradiLudmila,0.0,0.2,0.0,0.4,0.0,0.4,0.0,0.0,0.2,0.0,0.6,0.0,0.2,0.0
Costa3Marins,0.0,0.2727272727272727,0.0,0.5454545454545454,0.0,0.09090909090909091,0.09090909090909091,0.0,0.20833333333333334,0.041666666666666664,0.2916666666666667,0.125,0.25,0.08333333333333333
CrenaKnap,0.0,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.0,0.42857142857142855,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333
CreosmarS,0.03225806451612903,0.22580645161290322,0.03225806451612903,0.22580645161290322,0.03225806451612903,0.25806451612903225,0.1935483870967742,0.012345679012345678,0.13580246913580246,0.07407407407407407,0.35802469135802467,0.09876543209876543,0.18518518518518517,0.13580246913580246
Creusacavalcan4,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.0,0.0,0.25,0.125,0.1875,0.0625,0.125,0.25
CrisCorreia04,0.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,0.0,0.125,0.0,0.5,0.125,0.25,0.0
CrisCrisDFBRA2,0.0033333333333333335,0.10666666666666667,0.05333333333333334,0.3933333333333333,0.07333333333333333,0.27666666666666667,0.09333333333333334,0.0,0.08108108108108109,0.05405405405405406,0.4864864864864865,0.05405405405405406,0.21621621621621623,0.10810810810810811
CrisDonaDaRua1,0.1111111111111111,0.0,0.1111111111111111,0.5555555555555556,0.0,0.2222222222222222,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.07142857142857142,0.35714285714285715,0.0
CrisGoulart12,0.0,0.175,0.025,0.5,0.1,0.125,0.075,0.0,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.0,0.2727272727272727,0.0
CrisGuima2019,0.07142857142857142,0.0,0.07142857142857142,0.42857142857142855,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.4444444444444444
CrisMartuchello,0.017857142857142856,0.05357142857142857,0.08928571428571429,0.39285714285714285,0.05357142857142857,0.26785714285714285,0.125,0.0,0.08,0.04,0.28,0.0,0.44,0.16
CrisMilan73,0.0,0.15384615384615385,0.15384615384615385,0.46153846153846156,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,0.1,0.8,0.0,0.1,0.0
CrisU52,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.5
Cris_Blanco_,0.18181818181818182,0.2727272727272727,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.1,0.0,0.5,0.0,0.3,0.1
Crismoreira1960,0.0,0.11764705882352941,0.0,0.47058823529411764,0.0,0.23529411764705882,0.17647058823529413,0.04411764705882353,0.11764705882352941,0.08823529411764706,0.5,0.04411764705882353,0.10294117647058823,0.10294117647058823
Crissrc,0.0,0.125,0.0,0.5,0.125,0.1875,0.0625,0.0,0.125,0.0,0.5,0.0,0.3125,0.0625
Cristh71674568,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.24107142857142858,0.08035714285714286,0.25892857142857145,0.017857142857142856,0.2857142857142857,0.11607142857142858
Cristia42959834,0.06451612903225806,0.22580645161290322,0.1935483870967742,0.22580645161290322,0.03225806451612903,0.1935483870967742,0.06451612903225806,0.04,0.1,0.14,0.52,0.0,0.13,0.07
Cristia44547539,0.0,0.23076923076923078,0.0,0.6153846153846154,0.0,0.07692307692307693,0.07692307692307693,0.0,0.2,0.1,0.4,0.0,0.0,0.3
CristianaLope13,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444,0.0,0.2777777777777778,0.05555555555555555,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.2857142857142857,0.0
CristianeMalhe,0.0,0.1111111111111111,0.0,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.7142857142857143,0.07142857142857142,0.21428571428571427,0.0
CristianeSecca,0.0,0.24444444444444444,0.06666666666666667,0.37777777777777777,0.08888888888888889,0.17777777777777778,0.044444444444444446,0.0,0.14285714285714285,0.07142857142857142,0.5714285714285714,0.0,0.07142857142857142,0.14285714285714285
Cristianeunive3,0.0,0.0,0.09090909090909091,0.8181818181818182,0.0,0.0,0.09090909090909091,0.0,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0
CristianoXade,0.02702702702702703,0.16216216216216217,0.08108108108108109,0.35135135135135137,0.0,0.24324324324324326,0.13513513513513514,0.0,0.15789473684210525,0.0,0.3684210526315789,0.15789473684210525,0.2631578947368421,0.05263157894736842
Cristin15683367,0.0,0.21052631578947367,0.10526315789473684,0.631578947368421,0.0,0.0,0.05263157894736842,0.0,0.0,0.2,0.4,0.0,0.0,0.4
Cristin41460674,0.05128205128205128,0.21794871794871795,0.10256410256410256,0.16666666666666666,0.05128205128205128,0.2948717948717949,0.11538461538461539,0.0,0.20408163265306123,0.14285714285714285,0.24489795918367346,0.10204081632653061,0.14285714285714285,0.16326530612244897
Cristin68676754,0.0,0.2857142857142857,0.07142857142857142,0.35714285714285715,0.0,0.21428571428571427,0.07142857142857142,0.0,0.35294117647058826,0.11764705882352941,0.35294117647058826,0.0,0.17647058823529413,0.0
CristinaCaetan0,0.0,0.23076923076923078,0.15384615384615385,0.5384615384615384,0.0,0.07692307692307693,0.0,0.0,0.0,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.0
CristinaMGouvea,0.0,0.24324324324324326,0.0,0.3783783783783784,0.10810810810810811,0.1891891891891892,0.08108108108108109,0.0,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.0
Cristina_Teniz,0.07027027027027027,0.17297297297297298,0.03783783783783784,0.4540540540540541,0.005405405405405406,0.22162162162162163,0.03783783783783784,0.06493506493506493,0.22077922077922077,0.06493506493506493,0.5194805194805194,0.012987012987012988,0.1038961038961039,0.012987012987012988
Cristytrom,0.03571428571428571,0.2857142857142857,0.14285714285714285,0.25,0.03571428571428571,0.14285714285714285,0.10714285714285714,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285
CruzeiroPc,0.0,0.21875,0.09375,0.34375,0.0625,0.1875,0.09375,0.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111
CrystalTypewri1,0.0,0.08,0.04,0.72,0.0,0.16,0.0,0.0,0.125,0.0,0.4583333333333333,0.041666666666666664,0.2916666666666667,0.08333333333333333
